ProductActivity__createdAt,ProductActivity__shoeSize,ProductActivity__localAmount
20/01/2020,16,399
05/01/2020,16,385
10/12/2019,16,398
09/08/2018,16,398
17/05/2018,16,410
11/12/2017,16,380
21/11/2017,16,500
