ProductActivity__createdAt,ProductActivity__shoeSize,ProductActivity__localAmount
12/03/2020,17,699
06/12/2019,17,300
04/11/2019,17,300
21/10/2019,17,227
09/10/2019,17,420
19/09/2019,17,700
19/09/2019,17,349
17/06/2017,17,325
14/11/2015,17,550
