ProductActivity__createdAt,ProductActivity__shoeSize,ProductActivity__localAmount
06/01/2021,18,519
23/10/2019,18,191
18/07/2019,18,339
11/04/2018,18,193
01/02/2018,18,275
13/10/2017,18,450
09/08/2017,18,300
20/01/2017,18,400
03/10/2016,18,300
